,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
0,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,0,SIN,151,18,52,23,0,,11.5, roman,, times new roman,999,"[{u'CharWidth': 15, u'CharStartX': 151, u'CharStartY': 18, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'S', u'CharHeight': 23}, {u'CharWidth': 8, u'CharStartX': 170, u'CharStartY': 18, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'I', u'CharHeight': 23}, {u'CharWidth': 23, u'CharStartX': 180, u'CharStartY': 18, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'N', u'CharHeight': 23}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,0.0,179.833333333,False
1,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,1,Confirmation,215,17,181,24,0,,11.5, roman,, times new roman,999999999999,"[{u'CharWidth': 20, u'CharStartX': 215, u'CharStartY': 18, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'C', u'CharHeight': 23}, {u'CharWidth': 15, u'CharStartX': 236, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'o', u'CharHeight': 16}, {u'CharWidth': 15, u'CharStartX': 254, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'n', u'CharHeight': 15}, {u'CharWidth': 18, u'CharStartX': 270, u'CharStartY': 17, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'f', u'CharHeight': 23}, {u'CharWidth': 7, u'CharStartX': 283, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'i', u'CharHeight': 15}, {u'CharWidth': 10, u'CharStartX': 291, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'r', u'CharHeight': 15}, {u'CharWidth': 25, u'CharStartX': 303, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'm', u'CharHeight': 15}, {u'CharWidth': 15, u'CharStartX': 329, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'a', u'CharHeight': 15}, {u'CharWidth': 9, u'CharStartX': 344, u'CharStartY': 20, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 8, u'CharValue': u't', u'CharHeight': 20}, {u'CharWidth': 6, u'CharStartX': 355, u'CharStartY': 17, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'i', u'CharHeight': 23}, {u'CharWidth': 14, u'CharStartX': 364, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'o', u'CharHeight': 16}, {u'CharWidth': 16, u'CharStartX': 380, u'CharStartY': 25, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'n', u'CharHeight': 15}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,12.0,179.833333333,False
2,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,2,Page,1426,17,64,29,0,,11.5, roman,, times new roman,9999,"[{u'CharWidth': 18, u'CharStartX': 1426, u'CharStartY': 17, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 23}, {u'CharWidth': 15, u'CharStartX': 1445, u'CharStartY': 24, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 16}, {u'CharWidth': 15, u'CharStartX': 1460, u'CharStartY': 24, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'g', u'CharHeight': 22}, {u'CharWidth': 13, u'CharStartX': 1477, u'CharStartY': 24, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'e', u'CharHeight': 16}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,1030.0,179.833333333,True
3,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,3,1,1504,16,8,24,0,,11.5, roman,, times new roman,9,"[{u'CharWidth': 8, u'CharStartX': 1504, u'CharStartY': 16, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'1', u'CharHeight': 24}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,14.0,179.833333333,False
4,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,4,of,1526,16,31,24,0,,11.5, roman,, times new roman,99,"[{u'CharWidth': 15, u'CharStartX': 1526, u'CharStartY': 24, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'o', u'CharHeight': 16}, {u'CharWidth': 13, u'CharStartX': 1544, u'CharStartY': 16, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'f', u'CharHeight': 24}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,14.0,179.833333333,False
5,TM000001,0,en-us,200,200,0,0,1717,2192,0,Block,151,16,1424,30,0,151,16,1424,30,5,1,1566,16,9,24,0,,11.5, roman,, times new roman,9,"[{u'CharWidth': 9, u'CharStartX': 1566, u'CharStartY': 16, u'CharStyle': u'0', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'1', u'CharHeight': 24}]",6,SIN Confirmation Page 1 of 1,1,6,6,SIN Confirmation Page 1 of 1,1,9.0,179.833333333,False
6,TM000001,0,en-us,200,200,0,0,1717,2192,1,Block,185,302,1340,23,0,185,302,1340,23,0,Date:,185,304,70,21,3,,9.5, swiss,, verdana,99999,"[{u'CharWidth': 16, u'CharStartX': 185, u'CharStartY': 304, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'D', u'CharHeight': 20}, {u'CharWidth': 13, u'CharStartX': 204, u'CharStartY': 309, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 16}, {u'CharWidth': 10, u'CharStartX': 220, u'CharStartY': 305, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u't', u'CharHeight': 20}, {u'CharWidth': 14, u'CharStartX': 231, u'CharStartY': 309, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'e', u'CharHeight': 15}, {u'CharWidth': 4, u'CharStartX': 251, u'CharStartY': 309, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u':', u'CharHeight': 15}]",4,Date: 02-MAY-2016 Protected B,1,4,4,Date: 02-MAY-2016 Protected B,2,0.0,231.25,False
7,TM000001,0,en-us,200,200,0,0,1717,2192,1,Block,185,302,1340,23,0,185,302,1340,23,1,02-MAY-2016,270,304,206,21,4,,9.5, swiss, bold, verdana,99999999999,"[{u'CharWidth': 16, u'CharStartX': 270, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'0', u'CharHeight': 21}, {u'CharWidth': 15, u'CharStartX': 290, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'2', u'CharHeight': 20}, {u'CharWidth': 11, u'CharStartX': 308, u'CharStartY': 314, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'-', u'CharHeight': 4}, {u'CharWidth': 21, u'CharStartX': 323, u'CharStartY': 305, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'M', u'CharHeight': 20}, {u'CharWidth': 20, u'CharStartX': 346, u'CharStartY': 305, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'A', u'CharHeight': 20}, {u'CharWidth': 19, u'CharStartX': 368, u'CharStartY': 305, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'Y', u'CharHeight': 20}, {u'CharWidth': 10, u'CharStartX': 389, u'CharStartY': 313, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'-', u'CharHeight': 5}, {u'CharWidth': 16, u'CharStartX': 403, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'2', u'CharHeight': 20}, {u'CharWidth': 17, u'CharStartX': 421, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'0', u'CharHeight': 20}, {u'CharWidth': 13, u'CharStartX': 443, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'1', u'CharHeight': 20}, {u'CharWidth': 16, u'CharStartX': 460, u'CharStartY': 304, u'CharStyle': u'4', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'6', u'CharHeight': 20}]",4,Date: 02-MAY-2016 Protected B,1,4,4,Date: 02-MAY-2016 Protected B,2,15.0,231.25,False
8,TM000001,0,en-us,200,200,0,0,1717,2192,1,Block,185,302,1340,23,0,185,302,1340,23,2,Protected,1372,302,124,22,3,,9.5, swiss,, verdana,999999999,"[{u'CharWidth': 13, u'CharStartX': 1372, u'CharStartY': 303, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 21}, {u'CharWidth': 10, u'CharStartX': 1388, u'CharStartY': 308, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'r', u'CharHeight': 16}, {u'CharWidth': 14, u'CharStartX': 1399, u'CharStartY': 308, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'o', u'CharHeight': 16}, {u'CharWidth': 10, u'CharStartX': 1414, u'CharStartY': 304, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u't', u'CharHeight': 20}, {u'CharWidth': 14, u'CharStartX': 1426, u'CharStartY': 308, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'e', u'CharHeight': 16}, {u'CharWidth': 13, u'CharStartX': 1442, u'CharStartY': 308, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'c', u'CharHeight': 16}, {u'CharWidth': 10, u'CharStartX': 1455, u'CharStartY': 304, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 6, u'CharValue': u't', u'CharHeight': 20}, {u'CharWidth': 13, u'CharStartX': 1467, u'CharStartY': 308, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'e', u'CharHeight': 16}, {u'CharWidth': 13, u'CharStartX': 1483, u'CharStartY': 302, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'd', u'CharHeight': 22}]",4,Date: 02-MAY-2016 Protected B,1,4,4,Date: 02-MAY-2016 Protected B,2,896.0,231.25,True
9,TM000001,0,en-us,200,200,0,0,1717,2192,1,Block,185,302,1340,23,0,185,302,1340,23,3,B,1510,303,15,20,3,,9.5, swiss,, verdana,9,"[{u'CharWidth': 15, u'CharStartX': 1510, u'CharStartY': 303, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'B', u'CharHeight': 20}]",4,Date: 02-MAY-2016 Protected B,1,4,4,Date: 02-MAY-2016 Protected B,2,14.0,231.25,False
