,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
0,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,0,Set,151,451,64,31,3,,9, swiss, bold, arial,999,"[{u'CharWidth': 25, u'CharStartX': 151, u'CharStartY': 451, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'S', u'CharHeight': 31}, {u'CharWidth': 22, u'CharStartX': 178, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 14, u'CharStartX': 201, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u't', u'CharHeight': 30}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,0.0,12.3636363636,False
1,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,1,up,227,458,49,33,3,,9, swiss, bold, arial,99,"[{u'CharWidth': 21, u'CharStartX': 227, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'u', u'CharHeight': 22}, {u'CharWidth': 23, u'CharStartX': 253, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'p', u'CharHeight': 33}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,12.0,12.3636363636,False
2,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,2,your,288,458,92,33,3,,9, swiss, bold, arial,9999,"[{u'CharWidth': 24, u'CharStartX': 288, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'y', u'CharHeight': 31}, {u'CharWidth': 24, u'CharStartX': 312, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 338, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'u', u'CharHeight': 22}, {u'CharWidth': 15, u'CharStartX': 365, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'r', u'CharHeight': 24}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,12.0,12.3636363636,False
3,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,3,direct,392,452,113,30,3,,9, swiss, bold, arial,999999,"[{u'CharWidth': 21, u'CharStartX': 392, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'd', u'CharHeight': 30}, {u'CharWidth': 7, u'CharStartX': 418, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 15, u'CharStartX': 430, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'r', u'CharHeight': 24}, {u'CharWidth': 21, u'CharStartX': 445, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 23, u'CharStartX': 467, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'c', u'CharHeight': 24}, {u'CharWidth': 14, u'CharStartX': 491, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u't', u'CharHeight': 30}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,12.0,12.3636363636,False
4,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,4,deposits,517,452,169,39,3,,9, swiss, bold, arial,99999999,"[{u'CharWidth': 21, u'CharStartX': 517, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'd', u'CharHeight': 30}, {u'CharWidth': 21, u'CharStartX': 542, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 21, u'CharStartX': 567, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'p', u'CharHeight': 33}, {u'CharWidth': 22, u'CharStartX': 591, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 20, u'CharStartX': 617, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u's', u'CharHeight': 24}, {u'CharWidth': 5, u'CharStartX': 642, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 13, u'CharStartX': 650, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 6, u'CharValue': u't', u'CharHeight': 30}, {u'CharWidth': 21, u'CharStartX': 665, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 7, u'CharValue': u's', u'CharHeight': 24}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,12.0,12.3636363636,False
5,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,5,and,700,452,71,30,3,,9, swiss, bold, arial,999,"[{u'CharWidth': 21, u'CharStartX': 700, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 723, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'n', u'CharHeight': 24}, {u'CharWidth': 23, u'CharStartX': 748, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'd', u'CharHeight': 30}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,14.0,12.3636363636,False
6,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,6,pre-authorized,787,452,284,39,3,,9, swiss, bold, arial,99999999999999,"[{u'CharWidth': 21, u'CharStartX': 787, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'p', u'CharHeight': 33}, {u'CharWidth': 15, u'CharStartX': 812, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'r', u'CharHeight': 24}, {u'CharWidth': 20, u'CharStartX': 827, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 12, u'CharStartX': 850, u'CharStartY': 467, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'-', u'CharHeight': 6}, {u'CharWidth': 22, u'CharStartX': 863, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 21, u'CharStartX': 887, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'u', u'CharHeight': 22}, {u'CharWidth': 14, u'CharStartX': 912, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 6, u'CharValue': u't', u'CharHeight': 30}, {u'CharWidth': 20, u'CharStartX': 928, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'h', u'CharHeight': 30}, {u'CharWidth': 23, u'CharStartX': 952, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'o', u'CharHeight': 24}, {u'CharWidth': 15, u'CharStartX': 978, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'r', u'CharHeight': 24}, {u'CharWidth': 6, u'CharStartX': 996, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 22, u'CharStartX': 1003, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'z', u'CharHeight': 22}, {u'CharWidth': 21, u'CharStartX': 1026, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 12, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 23, u'CharStartX': 1048, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 13, u'CharValue': u'd', u'CharHeight': 30}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,16.0,12.3636363636,False
7,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,7,payments,1087,452,191,39,3,,9, swiss, bold, arial,99999999,"[{u'CharWidth': 23, u'CharStartX': 1087, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'p', u'CharHeight': 33}, {u'CharWidth': 20, u'CharStartX': 1112, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 24, u'CharStartX': 1133, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'y', u'CharHeight': 31}, {u'CharWidth': 34, u'CharStartX': 1158, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'm', u'CharHeight': 24}, {u'CharWidth': 21, u'CharStartX': 1195, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 1218, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'n', u'CharHeight': 24}, {u'CharWidth': 15, u'CharStartX': 1242, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 6, u'CharValue': u't', u'CharHeight': 30}, {u'CharWidth': 21, u'CharStartX': 1257, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 7, u'CharValue': u's', u'CharHeight': 24}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,16.0,12.3636363636,False
8,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,8,easily,1292,452,115,39,3,,9, swiss, bold, arial,999999,"[{u'CharWidth': 20, u'CharStartX': 1292, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'e', u'CharHeight': 24}, {u'CharWidth': 21, u'CharStartX': 1316, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 1338, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u's', u'CharHeight': 24}, {u'CharWidth': 7, u'CharStartX': 1363, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'i', u'CharHeight': 30}, {u'CharWidth': 6, u'CharStartX': 1376, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'l', u'CharHeight': 30}, {u'CharWidth': 24, u'CharStartX': 1383, u'CharStartY': 460, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'y', u'CharHeight': 31}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,14.0,12.3636363636,False
9,TM000001,0,en-us,300,300,0,0,2550,3300,0,Block,151,451,1607,40,0,151,451,1607,40,9,and,1420,452,71,30,3,,9, swiss, bold, arial,999,"[{u'CharWidth': 21, u'CharStartX': 1420, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'a', u'CharHeight': 24}, {u'CharWidth': 22, u'CharStartX': 1443, u'CharStartY': 458, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'n', u'CharHeight': 24}, {u'CharWidth': 23, u'CharStartX': 1468, u'CharStartY': 452, u'CharStyle': u'3', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'd', u'CharHeight': 30}]",11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,11,11,Set up your direct deposits and pre-authorized payments easily and conveniently,1,13.0,12.3636363636,False
