,PageID,PageNo,Lang,XDPI,YDPI,PageStartX,PageStartY,PageWidth,PageHeight,BlockID,BlockType,BlockStartX,BlockStartY,BlockWidth,BlockHeight,LineID,LineStartX,LineStartY,LineWidth,LineHeight,WordID,WordValue,WordStartX,WordStartY,WordWidth,WordHeight,WordStyle,FontColor,FontSize,FontFamily,FontWeight,FontName,WordCN,CharList,BlockWordCount,BlockText,LineCount,AvgLineDensity,LineWordCount,LineText,WordStyleCount,WordDistance,AvgWordDistance,TextGroupSeparator
90,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,0,Jan,317,2117,45,25,2,,8, swiss,, arial,999,"[{u'CharWidth': 10, u'CharStartX': 317, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'J', u'CharHeight': 25}, {u'CharWidth': 13, u'CharStartX': 332, u'CharStartY': 2122, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'a', u'CharHeight': 20}, {u'CharWidth': 14, u'CharStartX': 348, u'CharStartY': 2122, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'n', u'CharHeight': 20}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,0.0,182.714285714,False
91,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,1,3,372,2117,15,25,2,,8, swiss,, arial,9,"[{u'CharWidth': 15, u'CharStartX': 372, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'3', u'CharHeight': 25}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,10.0,182.714285714,False
92,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,2,RETAIL,518,2116,109,26,2,,8, swiss,, arial,999999,"[{u'CharWidth': 27, u'CharStartX': 518, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 25}, {u'CharWidth': 15, u'CharStartX': 548, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 25}, {u'CharWidth': 17, u'CharStartX': 566, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 585, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 5, u'CharStartX': 605, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 613, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 26}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,131.0,182.714285714,False
93,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,3,PURCHASE,638,2116,160,27,2,,8, swiss,, arial,99999999,"[{u'CharWidth': 17, u'CharStartX': 638, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 657, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'U', u'CharHeight': 25}, {u'CharWidth': 17, u'CharStartX': 680, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 25}, {u'CharWidth': 18, u'CharStartX': 700, u'CharStartY': 2116, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'C', u'CharHeight': 27}, {u'CharWidth': 16, u'CharStartX': 722, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'H', u'CharHeight': 25}, {u'CharWidth': 19, u'CharStartX': 742, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'A', u'CharHeight': 25}, {u'CharWidth': 16, u'CharStartX': 762, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 782, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'E', u'CharHeight': 25}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,11.0,182.714285714,False
94,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,4,636520870063,827,2117,193,28,2,,8, swiss,, arial,999999999999,"[{u'CharWidth': 14, u'CharStartX': 827, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'6', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 842, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'3', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 858, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'6', u'CharHeight': 26}, {u'CharWidth': 12, u'CharStartX': 876, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'5', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 892, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'2', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 908, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 13, u'CharStartX': 925, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'8', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 941, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'7', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 957, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 972, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 14, u'CharStartX': 991, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'6', u'CharHeight': 26}, {u'CharWidth': 13, u'CharStartX': 1007, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'3', u'CharHeight': 26}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,29.0,182.714285714,False
95,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,5,10.10,1460,2117,85,28,2,,8, swiss,, arial,99999,"[{u'CharWidth': 10, u'CharStartX': 1460, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'1', u'CharHeight': 26}, {u'CharWidth': 18, u'CharStartX': 1477, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 5, u'CharStartX': 1497, u'CharStartY': 2140, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'.', u'CharHeight': 3}, {u'CharWidth': 10, u'CharStartX': 1510, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'1', u'CharHeight': 26}, {u'CharWidth': 18, u'CharStartX': 1527, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'0', u'CharHeight': 28}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,440.0,182.714285714,True
96,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,0,317,2116,2044,32,6,"51,703.44",2203,2117,158,31,2,,8, swiss,, arial,999999999,"[{u'CharWidth': 18, u'CharStartX': 2203, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'5', u'CharHeight': 28}, {u'CharWidth': 10, u'CharStartX': 2226, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'1', u'CharHeight': 26}, {u'CharWidth': 2, u'CharStartX': 2245, u'CharStartY': 2140, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u',', u'CharHeight': 8}, {u'CharWidth': 19, u'CharStartX': 2252, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'7', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 2272, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 2292, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'3', u'CharHeight': 28}, {u'CharWidth': 3, u'CharStartX': 2315, u'CharStartY': 2141, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'.', u'CharHeight': 2}, {u'CharWidth': 19, u'CharStartX': 2322, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'4', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 2342, u'CharStartY': 2117, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'4', u'CharHeight': 25}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,7,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44",1,658.0,182.714285714,True
97,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,1,525,2167,258,29,0,TIM,525,2167,50,28,2,,8, swiss,, arial,999,"[{u'CharWidth': 17, u'CharStartX': 525, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'T', u'CharHeight': 28}, {u'CharWidth': 3, u'CharStartX': 545, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'I', u'CharHeight': 28}, {u'CharWidth': 23, u'CharStartX': 552, u'CharStartY': 2168, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'M', u'CharHeight': 27}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,3,TIM HORTONS #01,1,0.0,7.0,False
98,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,1,525,2167,258,29,1,HORTONS,586,2167,144,29,2,,8, swiss,, arial,9999999,"[{u'CharWidth': 16, u'CharStartX': 586, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'H', u'CharHeight': 28}, {u'CharWidth': 21, u'CharStartX': 606, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'O', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 630, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 28}, {u'CharWidth': 17, u'CharStartX': 650, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'T', u'CharHeight': 28}, {u'CharWidth': 22, u'CharStartX': 668, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'O', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 692, u'CharStartY': 2168, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'N', u'CharHeight': 27}, {u'CharWidth': 18, u'CharStartX': 712, u'CharStartY': 2167, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 29}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,3,TIM HORTONS #01,1,11.0,7.0,False
99,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,19,Block,317,2116,2044,80,1,525,2167,258,29,2,#01,740,2168,43,27,2,,8, swiss,, arial,999,"[{u'CharWidth': 16, u'CharStartX': 740, u'CharStartY': 2168, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'#', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 757, u'CharStartY': 2168, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 27}, {u'CharWidth': 10, u'CharStartX': 773, u'CharStartY': 2168, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'1', u'CharHeight': 27}]",10,"Jan 3 RETAIL PURCHASE 636520870063 10.10 51,703.44 TIM HORTONS #01",2,5,3,TIM HORTONS #01,1,10.0,7.0,False
100,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,20,Block,527,2222,1829,33,0,527,2222,1829,33,0,RETAIL,527,2222,100,26,2,,8, swiss,, arial,999999,"[{u'CharWidth': 19, u'CharStartX': 527, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 548, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 566, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 585, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 4, u'CharStartX': 606, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 25}, {u'CharWidth': 14, u'CharStartX': 613, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 25}]",5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,5,5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,0.0,230.6,False
101,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,20,Block,527,2222,1829,33,0,527,2222,1829,33,1,PURCHASE,638,2222,160,28,2,,8, swiss,, arial,99999999,"[{u'CharWidth': 17, u'CharStartX': 638, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'P', u'CharHeight': 26}, {u'CharWidth': 19, u'CharStartX': 657, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'U', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 680, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 18, u'CharStartX': 700, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'C', u'CharHeight': 28}, {u'CharWidth': 16, u'CharStartX': 722, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'H', u'CharHeight': 28}, {u'CharWidth': 19, u'CharStartX': 742, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 762, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'S', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 783, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'E', u'CharHeight': 26}]",5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,5,5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,11.0,230.6,False
102,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,20,Block,527,2222,1829,33,0,527,2222,1829,33,2,000001201146,826,2222,195,28,2,,8, swiss,, arial,999999999999,"[{u'CharWidth': 15, u'CharStartX': 826, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 842, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 858, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'0', u'CharHeight': 26}, {u'CharWidth': 16, u'CharStartX': 875, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 15, u'CharStartX': 892, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 8, u'CharStartX': 910, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'1', u'CharHeight': 27}, {u'CharWidth': 12, u'CharStartX': 926, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'2', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 941, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'0', u'CharHeight': 27}, {u'CharWidth': 9, u'CharStartX': 958, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'1', u'CharHeight': 27}, {u'CharWidth': 8, u'CharStartX': 975, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 9, u'CharValue': u'1', u'CharHeight': 27}, {u'CharWidth': 13, u'CharStartX': 990, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 10, u'CharValue': u'4', u'CharHeight': 27}, {u'CharWidth': 14, u'CharStartX': 1007, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 11, u'CharValue': u'6', u'CharHeight': 27}]",5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,5,5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,28.0,230.6,False
103,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,20,Block,527,2222,1829,33,0,527,2222,1829,33,3,8.03,1477,2222,68,28,2,,8, swiss,, arial,9999,"[{u'CharWidth': 16, u'CharStartX': 1477, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'8', u'CharHeight': 28}, {u'CharWidth': 5, u'CharStartX': 1497, u'CharStartY': 2246, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'.', u'CharHeight': 4}, {u'CharWidth': 18, u'CharStartX': 1507, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'0', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 1527, u'CharStartY': 2223, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'3', u'CharHeight': 27}]",5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,5,5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,456.0,230.6,False
104,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,20,Block,527,2222,1829,33,0,527,2222,1829,33,4,"51,695.41",2203,2222,153,33,2,,8, swiss,, arial,999999999,"[{u'CharWidth': 18, u'CharStartX': 2203, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'5', u'CharHeight': 29}, {u'CharWidth': 10, u'CharStartX': 2226, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'1', u'CharHeight': 28}, {u'CharWidth': 2, u'CharStartX': 2245, u'CharStartY': 2246, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u',', u'CharHeight': 9}, {u'CharWidth': 19, u'CharStartX': 2252, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'6', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 2273, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'9', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 2293, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'5', u'CharHeight': 28}, {u'CharWidth': 2, u'CharStartX': 2315, u'CharStartY': 2246, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 6, u'CharValue': u'.', u'CharHeight': 4}, {u'CharWidth': 19, u'CharStartX': 2322, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 7, u'CharValue': u'4', u'CharHeight': 28}, {u'CharWidth': 10, u'CharStartX': 2346, u'CharStartY': 2222, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 8, u'CharValue': u'1', u'CharHeight': 26}]",5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,5,5,"RETAIL PURCHASE 000001201146 8.03 51,695.41",1,658.0,230.6,True
105,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,21,Block,526,2272,215,29,0,526,2272,215,29,0,CIRCLE,526,2272,105,29,2,,8, swiss,, arial,999999,"[{u'CharWidth': 19, u'CharStartX': 526, u'CharStartY': 2272, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'C', u'CharHeight': 28}, {u'CharWidth': 5, u'CharStartX': 547, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'I', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 557, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'R', u'CharHeight': 27}, {u'CharWidth': 19, u'CharStartX': 577, u'CharStartY': 2272, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'C', u'CharHeight': 28}, {u'CharWidth': 14, u'CharStartX': 598, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'L', u'CharHeight': 27}, {u'CharWidth': 15, u'CharStartX': 616, u'CharStartY': 2272, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'E', u'CharHeight': 28}]",4,CIRCLE K / IRVI,1,4,4,CIRCLE K / IRVI,1,0.0,7.25,False
106,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,21,Block,526,2272,215,29,0,526,2272,215,29,1,K,642,2273,18,27,2,,8, swiss,, arial,9,"[{u'CharWidth': 18, u'CharStartX': 642, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'K', u'CharHeight': 27}]",4,CIRCLE K / IRVI,1,4,4,CIRCLE K / IRVI,1,11.0,7.25,False
107,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,21,Block,526,2272,215,29,0,526,2272,215,29,2,/,668,2273,9,27,2,,8, swiss,, arial,1,"[{u'CharWidth': 9, u'CharStartX': 668, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'1', u'CharID': 0, u'CharValue': u'/', u'CharHeight': 27}]",4,CIRCLE K / IRVI,1,4,4,CIRCLE K / IRVI,1,8.0,7.25,False
108,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,21,Block,526,2272,215,29,0,526,2272,215,29,3,IRVI,687,2273,54,28,2,,8, swiss,, arial,9999,"[{u'CharWidth': 4, u'CharStartX': 687, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'I', u'CharHeight': 28}, {u'CharWidth': 17, u'CharStartX': 696, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'R', u'CharHeight': 28}, {u'CharWidth': 18, u'CharStartX': 715, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'V', u'CharHeight': 27}, {u'CharWidth': 5, u'CharStartX': 736, u'CharStartY': 2273, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'I', u'CharHeight': 28}]",4,CIRCLE K / IRVI,1,4,4,CIRCLE K / IRVI,1,10.0,7.25,False
109,TM000001_0_1,0,en-us,300,300,0,0,2552,3496,22,Block,527,2327,1834,33,0,527,2327,1834,33,0,RETAIL,527,2327,100,26,2,,8, swiss,, arial,999999,"[{u'CharWidth': 18, u'CharStartX': 527, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 0, u'CharValue': u'R', u'CharHeight': 26}, {u'CharWidth': 15, u'CharStartX': 548, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 1, u'CharValue': u'E', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 566, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 2, u'CharValue': u'T', u'CharHeight': 26}, {u'CharWidth': 17, u'CharStartX': 585, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 3, u'CharValue': u'A', u'CharHeight': 26}, {u'CharWidth': 5, u'CharStartX': 605, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 4, u'CharValue': u'I', u'CharHeight': 25}, {u'CharWidth': 14, u'CharStartX': 613, u'CharStartY': 2327, u'CharStyle': u'2', u'CharCN': u'9', u'CharID': 5, u'CharValue': u'L', u'CharHeight': 25}]",5,"RETAIL PURCHASE 000001001645 5.85 51,689.56",1,5,5,"RETAIL PURCHASE 000001001645 5.85 51,689.56",1,0.0,231.0,False
